gene,ribo_baseMean,ribo_log2FC,ribo_padj
Rogdi,1083.821744,-0.598559696,6.53E-07
Sept12,2.809989615,-0.035446722,0.947932969
LOC360479,2.248509246,0.046340999,0.931458353
Anks3,183.9645881,0.606818887,0.00143212
Nudt16l1,593.3605675,-0.522661784,1.36E-04
Cdip1,1307.239962,-0.276478798,0.022966843
Dnaja3,564.4072527,-0.387615033,0.004264249
Pam16,331.2510978,-0.53470867,9.25E-04
Tfap4,14.13460639,0.662012015,0.149841244
LOC100910915,5.117804598,-0.050413958,0.864679277
Trap1,707.6363989,-0.177294779,0.187399915
Cluap1,315.8197428,-0.304164428,0.067686983
RGD1561796,14.13064677,-0.01463779,0.975252499
Zfp597,165.8756193,-0.374299764,0.057466763
Zfp174,18.48974784,0.032324842,0.942693494
Zfp213,85.19223262,0.06841306,0.807368203
Zfp13,52.34452279,0.314230202,0.292329222
Thoc6,119.5957301,-0.312369633,0.1678624
Hcfc1r1,653.6938767,-0.178052267,0.226341502
Paqr4,497.4852481,-0.186249654,0.218766372
Flywch2,31.75374793,0.33432756,0.336869713
Tceb2,168.6921677,-0.233599538,0.26039374
Prss30,5.353885119,-0.098746416,0.853056403
Prss22,22.52844342,-1.567418759,6.95E-04
Atp6v0c,6289.325456,-0.584836395,2.03E-08
Tbc1d24,487.9537453,0.148043681,0.331929445
Ntn3,144.1809946,-0.621961287,0.004361249
LOC100158225,49.14505668,-0.278390977,0.375556093
Rnps1,295.2737758,-0.174311571,0.314838654
E4f1,101.3523634,-0.335051729,0.180620188
Pgp,476.8123892,-0.138606946,0.3621849
Mlst8,252.2947869,0.15968618,0.384812551
Bricd5,8.662744382,0.511243036,0.283135339
Caskin1,1344.707622,0.498204921,6.04E-06
Rab26,224.3160591,-1.279138936,2.73E-12
Tsc2,761.6465486,0.614938532,4.65E-07
Npw,2.76733337,-0.215672997,0.659305202
Zfp598,154.4612499,0.001246941,0.996222207
Syngr3,2190.916277,-0.871984154,8.96E-16
Tbl3,304.4200537,-0.012829581,0.951348624
Rnf151,2.183847566,-0.3357172,0.473367723
Ndufb10,1249.538642,-0.240289912,0.039071487
Fahd1,109.9661763,-0.336288374,0.154384699
Hagh,629.275639,-0.316678973,0.01669627
Spsb3,246.9005702,-0.162629134,0.413011314
Eme2,148.5792449,0.200956103,0.346258493
Mrps34,375.2836284,-0.612465511,6.63E-05
Nme3,368.1932152,0.03026243,0.872001592
Telo2,192.1000841,-0.135471807,0.504288126
RGD1565784,82.40163007,-0.677325975,0.00941788
Gnptg,449.6019325,-0.374239849,0.009877853
Tsr3,178.6217771,-0.16826924,0.409933087
Baiap3,62.72538636,0.235864649,0.413661385
Ube2i,36.93357244,0.118793751,0.735032848
Cacna1h,1049.445596,-0.728426801,3.26E-09
Lmf1,221.866045,0.104267327,0.597935145
Rpusd1,152.4633604,-0.456063689,0.031433653
Narfl,203.4393198,-0.002266391,0.992567319
Haghl,62.65714471,0.355452211,0.196612233
Fam173a,320.5913423,-0.85661254,1.47E-07
Fbxl16,4628.524156,0.888974644,2.83E-20
Wdr24,256.0225373,-0.514532876,0.002170758
Stub1,1025.826355,-0.56407949,1.22E-06
Rhot2,243.4303165,-0.024530506,0.910114912
Wdr90,48.62657849,-0.278530046,0.368165998
Mcrip2,56.93658947,0.580289598,0.044201297
Rab40c,158.2562883,-0.436801833,0.029386726
Prr35,3.940601246,-0.074260757,0.892031021
Rab11fip3,714.7673806,-0.02513023,0.881276426
Mrpl28,509.0237789,-0.131366138,0.394539588
Luc7l,385.8562534,-0.368629741,0.014893941
Hba-a1,45.14607873,2.16195594,1.13E-09
Hba2,477.7780535,2.190908868,2.71E-51
Hba1,1387.839107,2.143657838,8.81E-86
Nprl3,218.5621767,-0.248291551,0.186305527
Mpg,64.15914828,0.172254441,0.556728872
Snrnp25,67.70800872,0.039306411,0.901127295
Nsg2,5873.271138,-0.992497319,1.84E-20
Bnip1,114.4736002,-0.154273281,0.531889718
LOC100910596,5.706432053,-0.086536233,0.87176912
Dusp1,104.8376882,-0.307500116,0.190006283
Neurl1b,427.8143301,1.316429328,6.81E-20
Ubtd2,32.17631633,0.050723879,0.894487754
Fam196b,4.995971762,0.650589914,0.202943665
Fbll1,581.199698,-0.986268905,7.54E-12
Rars,458.8162429,-0.269652887,0.071979394
Mat2b,821.9495642,-1.047383223,4.54E-15
Gabra1,3023.67632,-1.09496969,5.62E-27
Pwwp2a,116.9901985,-0.512241264,0.020885013
Adra1b,37.00371007,1.587125812,1.94E-05
Ublcp1,394.325157,-0.477912584,0.001442469
Lsm11,250.8986214,-0.009403061,0.966797179
Thg1l,65.91444847,-0.698308039,0.012828811
Sox30,3.263521951,-0.225187547,0.655288738
Fndc9,9.695896504,-0.696340603,0.151695218
Med7,108.9411029,-0.309021569,0.192024394
Timd4,2.184924364,-0.063061484,0.83130641
Trim7,16.49316001,-0.254147498,0.54597321
RGD1560464,3.516441246,-0.293358226,0.559275909
Mapk9,850.4887285,-0.371018093,0.003346382
Rasgef1c,6.539330384,0.306483593,0.531485392
RGD1564036,47.72383768,1.05134594,0.001320128
Sqstm1,4323.230025,-0.328335831,0.001087296
Mgat4b,407.0820273,0.164817239,0.294243561
Canx,6355.359579,0.070327339,0.582655126
Cby3,6.38096659,-0.170311831,0.736214074
Hnrnph1,895.6844351,-0.272300674,0.02704361
Zfp354c,183.0100245,-0.196659592,0.337725874
Zfp879,33.29888317,-0.083383396,0.820070695
Grm6,30.7186106,-0.945212791,0.014658096
Zfp2,46.19365027,-0.112157366,0.750018582
Znf354b,14.59100654,-0.029938204,0.950185283
Zfp354a,28.35997971,-0.318148521,0.374444063
LOC497899,5.292067663,1.02264113,0.056542425
Clk4,97.80113062,-0.347198868,0.150021247
Cdkn2aipnl,123.9170427,0.086003208,0.725685131
Skp1,2675.055384,-0.205447016,0.074930903
Hspa4,3417.062598,-0.416559251,2.29E-05
Aff4,1304.91161,-0.046473574,0.738887753
Leap2,2.111968869,-0.121801572,0.796705464
Uqcrq,1112.858281,0.195737079,0.106101493
Gdf9,4.899204822,-0.138474107,0.792056569
Shroom1,56.93529188,-0.651334208,0.030874219
Sowaha,502.6740706,0.73918206,2.34E-07
Sept8,2101.903245,0.297013022,0.00512235
Lyrm7,33.0847122,-0.38224142,0.262615963
Hint1,41.6569115,-0.067872906,0.846536581
Slc36a1,623.5414243,-0.740520623,3.51E-07
Nmur2,9.887070941,0.873282411,0.081530285
Sap30l,110.7596246,0.291680473,0.210805882
Larp1,821.6726786,0.046016506,0.761511948
Cnot8,615.7361434,-0.210102967,0.12505649
Gemin5,231.5404863,-0.009223107,0.966907763
Mrpl22,258.5816396,-0.159350195,0.37972277
Zfp692,55.40812941,-0.161855402,0.600140792
Zfp672,81.05841842,-0.272549893,0.313789908
RGD1561277,97.73723432,-0.653787684,0.006781881
LOC102555635,24.00371327,-0.023091584,0.95624005
Zfp39,57.37585949,-0.104650541,0.739288303
Rnf187,3508.275216,-0.409858683,9.99E-05
Hist3h2ba,161.2627749,-0.414586014,0.041973599
Hist3h2bb,15.38844395,-0.234786143,0.577783895
Hist3h2a,638.7183789,-0.572916911,1.54E-05
Trim17,3.825564585,-0.064926993,0.906264451
Trim11,99.05601506,-0.40123663,0.092541095
Iba57,78.33383652,-0.066352703,0.81882364
Guk1,756.6749553,-0.357750566,0.005685096
Mrpl55,203.8231739,-0.484198436,0.010569791
RGD1304587,92.79369633,-0.263829902,0.295098587
Arf1,2677.458992,-0.98752394,3.71E-21
Wnt9a,65.62346083,-0.786945266,0.00835301
Snap47,464.7531726,-1.03728521,1.55E-11
Jmjd4,44.23431699,-0.067200531,0.846375395
Zfp867,45.5596102,0.07760554,0.821456796
Olr1462,2.890616233,-0.894925415,0.067780263
Mprip,2636.262978,-0.077623444,0.516218708
Pld6,7.183006078,0.673987978,0.17774959
Cops3,967.170743,-0.362762663,0.002518753
Nt5m,132.3846546,0.068401364,0.784792353
Med9,57.19928745,-0.144152241,0.636517118
Rasd1,808.7845277,-1.95755908,5.57E-33
Atpaf2,148.8960214,-0.063088736,0.793992533
Drg2,512.8064245,0.064880469,0.688894112
Myo15a,4.355760626,0.655730952,0.199443424
Mief2,188.6281194,-0.502700756,0.010114637
Dhrs7b,402.8020895,-0.491983994,7.17E-04
Tmem11,66.42249044,-0.799745591,0.00451114
Slc47a2,2.671892873,-0.309877581,0.52890374
Rnf112,1465.515058,-1.141936066,7.32E-20
Prpsap2,739.1394732,0.016745485,0.917200079
Zswim7,16.44951947,0.604188331,0.160172096
Ttc19,602.8236787,-0.909598443,3.76E-10
Pigl,35.31587848,-0.276360309,0.409020354
Cenpv,159.226657,0.270401005,0.193131466
Ubb,3687.74555,-0.280338392,0.005235484
Lrrc75a,32.89388655,0.159809011,0.655150401
Zfp287,81.11419797,-0.078038308,0.784719913
Zfp286a,30.51302871,-0.40240028,0.250139098
Tvp23b,213.7568955,-0.010421812,0.963354729
Elac2,337.8172849,-0.201797757,0.224225976
Sco1,77.9746099,0.011515583,0.970153748
Usp43,5.334707958,0.27992236,0.573824601
Ccdc42,43.39160656,-1.623278018,1.09E-05
Arhgef15,6.567756398,1.157955302,0.03450933
Borcs6,160.4665915,-0.490612769,0.012908442
Vamp2,3079.307318,-0.228224783,0.030412709
Per1,436.4706553,-0.068279865,0.717550924
Aloxe3,10.20448953,-0.35891762,0.432071225
Alox12b,2.132479128,-0.256295605,0.590858706
Trappc1,390.4490886,-0.092325952,0.585342875
Kcnab3,54.24378992,-0.450473529,0.123569443
RGD1563441,275.7560618,-1.14343176,1.77E-10
Naa38,344.4241248,-0.516430605,0.001240606
Kdm6b,78.52813543,0.210537021,0.430377493
Efnb3,462.976964,-1.265448496,5.72E-17
Sat2,235.4032446,0.736383308,9.39E-05
Fxr2,538.2713313,-0.311633046,0.023575734
Sox15,5.408945635,-0.049298089,0.92839572
Mpdu1,329.1248301,0.410255815,0.00839879
Eif4a1,1401.01864,-0.635517203,1.51E-08
Senp3,290.2888402,-0.451078026,0.006842759
Zbtb4,621.4274886,0.160692016,0.26558354
Fgf11,85.16210628,-0.08028581,0.778865397
Nlgn2,1150.875447,-0.503973833,3.28E-05
Neurl4,720.4800412,-0.363155915,0.006807963
Eif5a,1576.283896,-0.239822999,0.031683986
Ybx2,4.193795023,-0.046681889,0.932506757
Slc2a4,9.079927226,1.351603217,0.013797834
Elp5,202.4556875,-0.490068384,0.007134467
Ctdnep1,343.9429127,-0.271992474,0.095605174
Dlg4,5555.892111,0.889845045,1.13E-21
Slc16a11,33.49951579,-0.028586178,0.942160091
Slc16a13,67.34380566,-0.013603511,0.96643419
Rnasek,1915.158939,-0.583491554,3.72E-08
Pelp1,606.3408443,-0.386629545,0.003954451
Med11,125.3310674,-0.258841727,0.250896143
Gltpd2,5.884656555,-0.604792715,0.231449465
Psmb6,49.31199072,-0.409667408,0.185239849
Mink1,3248.873879,-0.301249035,0.003369121
Chrne,2.979558678,0.399614412,0.413541843
Slc25a11,1674.567018,-0.594969801,1.30E-08
Rnf167,246.6212803,-0.318225892,0.076952916
Spag7,703.387625,-0.575542103,3.65E-06
Camta2,3123.820702,0.36890605,2.54E-04
Inca1,31.00838323,0.8434191,0.022347727
Zfp3,37.60792975,-0.428852366,0.191672294
Rpain,90.72873954,-0.039806104,0.891156396
C1qbp,638.7645872,-0.485956613,1.51E-04
Dhx33,229.4957486,-0.213791461,0.241949005
Mis12,161.8222856,0.246067393,0.227350878
LOC691995,448.4491888,-0.970738077,2.57E-11
RGD1304728,51.25608638,-0.37291466,0.210632254
LOC100912483,22.2052005,0.403442108,0.289327001
Ggt6,6.288961554,1.239608447,0.025819793
Spns2,215.3222878,-0.122876825,0.558427969
Cyb5d2,90.36837334,-0.745241374,0.004099522
Camkk1,1069.536407,-1.031413439,1.72E-16
Itgae,30.43367673,0.421892473,0.235484118
Emc6,153.4313125,-0.131412473,0.548991882
Trpv1,2.550652407,0.182457388,0.720590652
Trpv3,7.170825082,0.821460981,0.111387254
RGD1562276,79.58274262,-0.527990324,0.047671141
Cluh,1203.120451,-0.011970023,0.935655172
Mnt,92.21298976,0.011467598,0.968344241
Srr,376.1664348,-1.045960382,1.12E-11
Ovca2,67.20824175,-0.410958352,0.133577875
Dph1,135.3103687,-0.606400075,0.004617501
Rtn4rl1,514.4008712,-1.493577708,2.70E-21
Smyd4,86.87088688,-0.158737669,0.544819023
LOC100912068,25.25400743,-0.387881676,0.423840938
Taok1,1038.601618,-0.307595443,0.014009116
Git1,3680.392745,0.682800699,8.95E-12
Ankrd13b,290.4500304,0.093644499,0.61165053
Coro6,18.98355578,-0.157435413,0.705105461
Blmh,174.3822735,0.508864435,0.010285199
Prpf8,4011.340164,-0.028150492,0.820284226
Pitpna,1330.748567,-0.105609444,0.407926941
Inpp5k,388.5925078,-0.328541261,0.03126868
Ywhae,8157.681688,-0.377284678,1.64E-04
Doc2b,891.7372977,-0.397959511,0.001543669
Mrm3,78.52971138,-0.446817718,0.081375423
Timm22,198.4958612,-0.217807818,0.259086467
Flot2,67.7568107,0.103904177,0.724328815
Traf4,87.72138524,1.807739882,1.33E-10
Supt6h,2436.879743,-0.855257662,6.35E-17
Sdf2,635.101645,-0.472048796,3.07E-04
Pigs,653.0007428,-0.090789911,0.537818678
Unc119,111.6861876,0.849037464,2.29E-04
Sarm1,289.5877795,0.557595569,5.00E-04
Tmem199,227.7779365,-0.673307218,1.87E-04
Poldip2,107.3786302,0.336041523,0.149150995
Ift20,105.1433853,-0.298088761,0.202861437
Tmem97,134.3749549,0.101347019,0.66522823
Fam58b,156.6606622,-0.359700575,0.082598972
Lgals5,3.326432136,1.095606345,0.03308772
Tefm,56.67791513,0.008703006,0.979400623
Rhbdl3,84.05517913,-0.179017964,0.50151396
RGD1310429,457.1306469,-0.533342848,1.36E-04
Psmd11,841.5134911,-0.223107657,0.077466704
LOC108352182,82.78639238,-0.882671155,0.001100944
Cdk5r1,2143.358276,-0.499825567,8.22E-06
Tmem132e,186.3650386,0.622139478,0.001000043
Cct6b,2.900523987,0.142117714,0.786421251
Zfp830,81.99936617,-0.549914122,0.034732705
Taf15,10.62359636,-0.00588073,0.990870807
Dusp14,25.89653767,-0.467946639,0.209382344
Mrm1,61.42068137,-0.397110762,0.163659415
Ggnbp2,666.7313042,-0.501799407,1.01E-04
Pigw,56.76445457,0.166446961,0.577494333
Znhit3,245.7038636,-0.57898132,9.26E-04
Car4,172.2209452,-0.647483777,9.47E-04
Ppm1d,214.7492302,-0.439436588,0.014042844
Tbx2,4.916345726,1.087459358,0.045698507
Rps6kb1,148.3562302,-0.309289538,0.135741364
Tubd1,37.10923527,-0.366804966,0.267748342
Ptrh2,58.5444397,-0.287324138,0.328052472
Ypel2,219.4158031,0.562170991,0.001503068
Gdpd1,474.9037826,-0.538705477,1.07E-04
Smg8,185.6031917,-0.778016629,4.90E-05
LOC102555183,120.2686132,-0.332868751,0.141654811
Mtmr4,773.1697667,-0.438348631,4.36E-04
Tspoap1,428.8218573,0.178583954,0.26751518
Dynll2,2488.663388,-0.177427839,0.109046721
Srsf1,918.8515901,-0.031486493,0.834251945
LOC102549226,3.038962411,0.570604416,0.248117452
Coil,152.7623191,-0.448171003,0.030935035
Dgke,442.5172662,-0.677429113,2.37E-06
Nog,50.71178442,0.146663454,0.641808171
LOC103693419,131.6526214,-0.381833639,0.074974081
LOC303448,2.614070323,0.581043317,0.222815858
Utp18,381.7882104,-1.035059312,3.85E-12
Nme2,1241.276493,-0.329872454,0.005342611
Tob1,270.4007015,0.162494247,0.3621849
Wfikkn2,9.465754267,1.760889116,0.002519718
Luc7l3,153.3854411,-0.280533684,0.181073868
Spata20,6.688917303,0.392462517,0.419757066
Epn3,5.650841209,-0.246811376,0.623624638
Lrrc59,368.6390211,-0.071095409,0.687157129
Mrpl27,362.478942,-0.239271433,0.130381564
Sgca,102.3128213,2.299566579,1.20E-19
Ppp1r9b,3270.584594,0.843978857,0.005267289
Pdk2,1434.372638,0.582825462,5.19E-08
Itga3,213.9505144,-0.074566777,0.750863617
Slc35b1,508.1976549,-0.755138213,8.95E-08
Nxph3,14.29746755,0.247262321,0.564480239
Ngfr,4.574870601,0.538020773,0.286297373
Phb,42.3601298,0.086962041,0.805307077
Snf8,460.3910605,-0.282969221,0.054199687
Atp5g1,380.6835173,-0.676333086,6.87E-06
Snx11,131.1253718,-0.031669099,0.901396773
Nfe2l1,1350.393948,-0.19349791,0.09758046
Pnpo,459.3854459,-0.045062371,0.792360199
Mrpl10,259.4529137,-0.138985464,0.454103882
Osbpl7,116.0379692,-0.047820538,0.855958062
Tbkbp1,176.8365771,0.140555272,0.507441759
C10H10orf95,2.630010138,0.029614922,0.95624005
Mrpl45,371.5469208,0.304985869,0.047169715
LOC102557607,51.92028688,1.5280485,2.44E-06
Arhgap23,446.8416436,0.153061406,0.324347958
Srcin1,2806.137371,0.443582336,9.93E-06
LOC691153,48.65377059,0.735465403,0.022165722
Cisd3,111.5074687,-0.011177222,0.96740517
Pcgf2,73.82036591,-0.738295075,0.005850825
Psmb3,596.7211887,-0.275741251,0.061925572
Pip4k2b,850.4264063,-0.020738517,0.894839733
Cwc25,104.0021007,0.384494952,0.095959366
Fbxo47,3.842168812,0.126050355,0.812224536
Cacnb1,1125.450655,-1.196381487,3.76E-21
Neurod2,696.0829176,-1.427044297,7.50E-23
Ppp1r1b,499.6287352,1.833703945,6.95E-36
Tcap,12.69462444,0.686140904,0.138879364
Pgap3,79.83738263,-0.786499669,0.002671343
Mien1,38.27487691,-0.584164099,0.082319728
Ormdl3,954.3358157,0.117490011,0.378557816
Psmd3,1122.667541,-0.405592178,3.74E-04
Thra,2014.465522,0.663711258,3.77E-10
Nr1d1,1011.228361,0.60366692,2.18E-07
Msl1,259.6662241,0.087800632,0.652034061
Casc3,441.7122951,-0.095797531,0.55415942
Rapgefl1,1043.480027,-0.275955698,0.020541876
Wipf2,247.5201525,-0.162935535,0.382034073
Rara,111.387434,-0.747494069,0.001238575
Gjd3,15.96208492,-0.013824699,0.976430465
Igfbp4,305.5329103,-1.360024734,1.41E-12
Ccr7,3.47162778,-0.263867316,0.600958133
Smarce1,104.1964046,-0.017566067,0.950887416
Krt222,128.6640677,-0.923540644,9.83E-05
Krt26,51.72136446,0.02115785,0.951178037
Krt27,4.780924357,-0.059622972,0.912993158
Krt10,18.81509925,-0.445411524,0.27864913
Hap1,482.0849286,0.448412883,0.001225876
Jup,796.4202724,0.427545387,4.25E-04
Acly,2585.784908,0.363330308,3.81E-04
Dnajc7,905.7140296,-0.456547695,1.53E-04
Nkiras2,44.0232867,-0.048442907,0.891375601
Kat2a,636.3080583,-0.507468227,1.79E-04
Kcnh4,29.07517945,-0.55048271,0.128823963
Ghdc,75.30946474,0.438955826,0.088224333
Coasy,320.6431641,-0.197130491,0.238663986
Fam134c,442.9630594,0.276275811,0.058804328
Tubg1,194.7086976,-0.138442166,0.497793159
Tubg2,143.2629349,-0.868293891,4.28E-05
Ccr10,5.016577542,0.673175685,0.189031022
Cntnap1,4049.409628,-0.552036567,2.11E-07
Vps25,519.6112163,-0.430136455,0.001572256
Wnk4,32.17803933,-0.263412321,0.448852955
Coa3,307.5228298,-0.655648503,1.23E-04
Cntd1,4.347530692,0.142173375,0.787542806
Becn1,657.2362211,-0.642327661,1.25E-06
Psme3,251.0755709,-0.190839728,0.292120766
Aarsd1,568.6311019,-0.36840485,0.006412295
Rundc1,422.0123607,-0.50523904,7.35E-04
Nbr1,1422.997234,0.17795815,0.141654811
Arl4d,74.70470089,-0.760039402,0.007081538
RGD1561590,7.815229842,0.247291806,0.609544016
Mpp3,342.6894338,-0.750906759,1.75E-06
Cd300lg,2.386103633,0.06730773,0.814633482
Mpp2,1296.234507,-0.551781449,1.60E-06
Nags,10.26274655,-0.832093391,0.105753547
Tmem101,298.6989592,-0.309382001,0.062797117
Lsm12,208.4331753,0.054862236,0.797283401
G6pc3,550.8981096,0.854095801,9.17E-11
Hdac5,730.6990625,1.312387769,2.39E-24
Tmub2,560.4384627,-0.310838299,0.027271484
Ubtf,781.3884003,-0.464285893,2.70E-04
Rundc3a,1615.489372,0.026800668,0.849798631
Fam171a2,859.0373508,-0.614961493,1.54E-06
Meioc,21.67556033,0.017568922,0.954962033
Ccdc43,100.0519714,-0.372464795,0.11462684
Adam11,2019.784376,-1.418553447,1.73E-27
Ccdc103,3.988630371,-0.98435595,0.057147187
Dcakd,686.2928062,0.616159202,8.27E-07
Nmt1,1519.196835,-0.322950627,0.003319442
Acbd4,281.532048,-0.051806939,0.7919672
Hexim1,356.3779715,-0.053691068,0.774659331
Hexim2,60.38302906,0.24096479,0.407342989
Fmnl1,611.0109572,-0.69052724,2.18E-07
LOC100361655,7.065301009,-0.131143946,0.796462078
Rprml,666.8201604,-2.119732258,1.68E-32
Arf2,203.5915386,0.002748283,0.990870807
Crhr1,2.151824985,-0.048310513,0.924131687
LOC108352187,13.3015194,0.166179686,0.708482861
Mapt,2763.721227,-0.135320686,0.222778977
Cdc27,547.0581308,-0.590139344,9.57E-06
Mettl2b,65.99756859,-0.123021057,0.677106317
LOC102556346,11.52370555,1.301874585,0.013180549
Cyb561,89.69044957,-0.828438629,0.001462351
Kcnh6,19.26565922,-0.31856884,0.424212322
Taco1,117.7346096,-0.002207562,0.993514654
Ccdc47,1506.909295,-0.154210481,0.210163971
Ddx42,786.1367108,-0.448822988,3.10E-04
Psmc5,1061.53312,-0.333242216,0.006378599
Tcam1,48.28333158,-1.563332978,8.79E-06
Scn4a,17.06237868,-0.609766201,0.150299769
Polg2,13.47313199,-0.111177975,0.808378388
Ddx5,6619.932341,-0.424126531,7.85E-06
Cep95,66.66980813,-0.134276181,0.653276362
Nol11,378.2766413,-0.319411957,0.041334241
Psmd12,760.5517919,-0.305928896,0.015215679
Cacng5,61.99488421,0.275907482,0.33417442
Amz2,496.7224431,-0.46531668,8.17E-04
Prkar1a,5460.030833,-0.062272267,0.587168474
Map2k6,239.7456921,-0.837799346,2.08E-06
Sstr2,133.136053,-1.125232156,6.18E-07
Cog1,502.9980321,-0.596575733,1.65E-05
Fam104a,190.0433992,-0.003808989,0.987048384
Btbd17,606.3791166,2.018688123,1.12E-53
Fdxr,92.91601316,0.390540107,0.104143897
Ush1g,4.943596766,-0.139558315,0.791750961
Otop3,95.72579044,-1.521967582,4.12E-07
Hid1,1351.750656,-0.542567499,1.24E-06
Mrpl58,221.5367696,-0.217568262,0.242156188
Atp5h,766.0978863,-0.299362055,0.031063278
Kctd2,114.1209406,-0.05917883,0.821546468
Sumo2,244.7228324,-0.400527599,0.020839094
Nup85,218.6448471,-0.64500429,3.08E-04
Gga3,646.6711417,-0.984042979,1.31E-13
Mrps7,319.3384771,0.060219706,0.748353941
Slc25a19,34.33596452,0.081776325,0.832919436
Tsen54,42.70389376,-0.450526978,0.162272541
Sap30bp,321.9548772,-0.126957108,0.469211123
Galk1,237.1511838,-0.365374011,0.045188508
Wbp2,3006.363533,-0.130780864,0.27603344
Mrpl38,449.6361114,-0.716713433,1.55E-06
Fbf1,146.686668,-0.486644473,0.017799425
Ten1,119.5663768,0.233092717,0.309471057
Srp68,273.0585601,-0.320593958,0.056324328
LOC100911734,35.18202047,-0.327882685,0.329264068
LOC100910385,4.349949919,0.617655351,0.224902048
Rnf157,795.23295,0.099333624,0.474387482
Prpsap1,356.6102946,0.052513831,0.774257368
Jmjd6,86.14556178,-0.184116278,0.499735292
Mettl23,132.0768505,-0.908523532,4.22E-05
Sec14l1,2679.402924,-0.206398732,0.055839442
Tnrc6c,194.5846155,-0.891471667,1.36E-05
Tmem235,3.119247347,-0.304968331,0.542843984
LOC688286,7.373647963,-0.055964023,0.915406201
Pgs1,460.2372071,-0.334331268,0.024342058
Usp36,141.1422208,-0.290111464,0.1733057
Cbx8,81.11077729,-0.035598075,0.906264451
Cbx4,305.3837315,-0.368415196,0.024540453
